trip_id,duration,start_date,start_station,start_terminal,end_date,end_station,end_terminal,bike#,subscriber_type,zip_code,day
1159476,402,4/13/2016 7:24,Powell Street BART,39,4/13/2016 7:31,San Francisco Caltrain 2 (330 Townsend),69,352,Subscriber,94612,Weekday
1159479,424,4/13/2016 7:25,Embarcadero at Bryant,54,4/13/2016 7:32,San Francisco Caltrain (Townsend at 4th),70,412,Subscriber,94105,Weekday
1159481,408,4/13/2016 7:25,Temporary Transbay Terminal (Howard at Beale),55,4/13/2016 7:32,5th at Howard,57,606,Subscriber,94608,Weekday
1159482,561,4/13/2016 7:25,San Francisco Caltrain (Townsend at 4th),70,4/13/2016 7:35,Harry Bridges Plaza (Ferry Building),50,372,Subscriber,94002,Weekday
1159485,473,4/13/2016 7:27,San Francisco Caltrain (Townsend at 4th),70,4/13/2016 7:35,Embarcadero at Folsom,51,514,Subscriber,94062,Weekday
1159486,467,4/13/2016 7:27,San Francisco Caltrain (Townsend at 4th),70,4/13/2016 7:35,2nd at Folsom,62,568,Subscriber,94158,Weekday
1159487,696,4/13/2016 7:27,San Francisco Caltrain 2 (330 Townsend),69,4/13/2016 7:39,Market at 10th,67,562,Subscriber,94306,Weekday
1159488,449,4/13/2016 7:27,San Francisco Caltrain 2 (330 Townsend),69,4/13/2016 7:35,Post at Kearny,47,289,Subscriber,94301,Weekday
1159490,376,4/13/2016 7:28,Embarcadero at Vallejo,48,4/13/2016 7:35,Mechanics Plaza (Market at Battery),75,465,Customer,92082,Weekday
1159491,768,4/13/2016 7:28,Steuart at Market,74,4/13/2016 7:41,San Francisco Caltrain (Townsend at 4th),70,442,Subscriber,94803,Weekday
1159492,258,4/13/2016 7:30,Broadway St at Battery St,82,4/13/2016 7:34,Beale at Market,56,519,Subscriber,94111,Weekday
1159493,595,4/13/2016 7:31,Temporary Transbay Terminal (Howard at Beale),55,4/13/2016 7:41,San Francisco Caltrain (Townsend at 4th),70,329,Subscriber,94105,Weekday
1159494,639,4/13/2016 7:33,San Francisco Caltrain (Townsend at 4th),70,4/13/2016 7:44,Embarcadero at Folsom,51,521,Subscriber,94158,Weekday
1159495,580,4/13/2016 7:35,Ryland Park,84,4/13/2016 7:44,San Jose Diridon Caltrain Station,2,27,Subscriber,95112,Weekday
1159496,805,4/13/2016 7:35,Redwood City Caltrain Station,22,4/13/2016 7:48,Stanford in Redwood City,25,700,Subscriber,94110,Weekday
1159497,820,4/13/2016 7:35,Broadway St at Battery St,82,4/13/2016 7:49,San Francisco Caltrain (Townsend at 4th),70,549,Subscriber,94111,Weekday
1159498,400,4/13/2016 7:35,Embarcadero at Folsom,51,4/13/2016 7:42,San Francisco Caltrain 2 (330 Townsend),69,429,Subscriber,94105,Weekday
1159499,255,4/13/2016 7:37,Beale at Market,56,4/13/2016 7:41,Embarcadero at Bryant,54,447,Subscriber,94707,Weekday
1159502,422,4/13/2016 7:39,Civic Center BART (7th at Market),72,4/13/2016 7:46,Townsend at 7th,65,528,Subscriber,94582,Weekday
1159503,276,4/13/2016 7:39,Mountain View City Hall,27,4/13/2016 7:44,Mountain View Caltrain Station,28,653,Subscriber,94041,Weekday
1159504,884,4/13/2016 7:39,Davis at Jackson,42,4/13/2016 7:54,San Francisco Caltrain (Townsend at 4th),70,578,Subscriber,94111,Weekday
1159505,734,4/13/2016 7:40,Harry Bridges Plaza (Ferry Building),50,4/13/2016 7:53,2nd at Townsend,61,372,Subscriber,94960,Weekday
1159506,285,4/13/2016 7:41,2nd at Townsend,61,4/13/2016 7:46,Spear at Folsom,49,349,Subscriber,89451,Weekday
1159508,780,4/13/2016 7:41,Ryland Park,84,4/13/2016 7:54,San Jose Diridon Caltrain Station,2,208,Subscriber,95110,Weekday
1159509,428,4/13/2016 7:42,San Francisco Caltrain 2 (330 Townsend),69,4/13/2016 7:49,Howard at 2nd,63,544,Subscriber,10014-3875,Weekday
1159510,666,4/13/2016 7:42,Japantown,9,4/13/2016 7:53,San Jose Diridon Caltrain Station,2,643,Subscriber,94105,Weekday
1159511,346,4/13/2016 7:42,Market at Sansome,77,4/13/2016 7:48,2nd at South Park,64,368,Subscriber,94521,Weekday
1159512,611,4/13/2016 7:43,Steuart at Market,74,4/13/2016 7:54,2nd at South Park,64,348,Subscriber,94158,Weekday
1159513,164,4/13/2016 7:46,Mountain View City Hall,27,4/13/2016 7:49,Mountain View Caltrain Station,28,159,Customer,94041,Weekday
1159514,333,4/13/2016 7:47,Market at Sansome,77,4/13/2016 7:53,2nd at Townsend,61,440,Subscriber,94611,Weekday
1159515,641,4/13/2016 7:48,Post at Kearny,47,4/13/2016 7:59,San Francisco Caltrain (Townsend at 4th),70,553,Subscriber,94610,Weekday
1159516,1876,4/13/2016 7:48,Mountain View City Hall,27,4/13/2016 8:19,Mountain View City Hall,27,695,Subscriber,94041,Weekday
1159517,175,4/13/2016 7:49,Market at Sansome,77,4/13/2016 7:52,Howard at 2nd,63,407,Subscriber,94306,Weekday
1159518,132,4/13/2016 7:49,Harry Bridges Plaza (Ferry Building),50,4/13/2016 7:51,Embarcadero at Vallejo,48,434,Subscriber,94105,Weekday
1159519,486,4/13/2016 7:50,Temporary Transbay Terminal (Howard at Beale),55,4/13/2016 7:58,5th at Howard,57,393,Customer,94803,Weekday
1159520,949,4/13/2016 7:50,South Van Ness at Market,66,4/13/2016 8:06,Embarcadero at Sansome,60,585,Subscriber,94102,Weekday
1159521,435,4/13/2016 7:50,Steuart at Market,74,4/13/2016 7:57,2nd at Townsend,61,377,Subscriber,94611,Weekday
1159522,503,4/13/2016 7:50,2nd at Townsend,61,4/13/2016 7:59,Embarcadero at Folsom,51,335,Subscriber,94107,Weekday
