trip_id,duration,start_date,start_station,start_terminal,end_date,end_station,end_terminal,bike#,subscriber_type,zip_code,day
1291955,655,7/27/2016 7:41,Japantown,9,7/27/2016 7:52,San Jose Diridon Caltrain Station,2,649,Subscriber,94105,Weekday
1291956,208,7/27/2016 7:41,Steuart at Market,74,7/27/2016 7:45,Spear at Folsom,49,563,Subscriber,94563,Weekday
1291957,605,7/27/2016 7:42,Grant Avenue at Columbus Avenue,73,7/27/2016 7:52,San Francisco Caltrain (Townsend at 4th),70,191,Subscriber,94133,Weekday
1291958,274,7/27/2016 7:43,Embarcadero at Folsom,51,7/27/2016 7:48,2nd at Townsend,61,559,Subscriber,94945,Weekday
1291959,439,7/27/2016 7:46,Powell Street BART,39,7/27/2016 7:53,San Francisco Caltrain 2 (330 Townsend),69,287,Subscriber,94606,Weekday
1291960,479,7/27/2016 7:46,Temporary Transbay Terminal (Howard at Beale),55,7/27/2016 7:54,Embarcadero at Sansome,60,473,Subscriber,94105,Weekday
1291961,418,7/27/2016 7:40,Grant Avenue at Columbus Avenue,73,7/27/2016 7:47,Mechanics Plaza (Market at Battery),75,492,Subscriber,94133,Weekday
1291962,565,7/27/2016 7:47,Civic Center BART (7th at Market),72,7/27/2016 7:56,Steuart at Market,74,260,Subscriber,94103,Weekday
1291963,741,7/27/2016 7:47,San Francisco Caltrain (Townsend at 4th),70,7/27/2016 7:59,Mechanics Plaza (Market at Battery),75,628,Subscriber,94404,Weekday
1291964,999,7/27/2016 7:48,San Francisco Caltrain (Townsend at 4th),70,7/27/2016 8:05,Commercial at Montgomery,45,134,Subscriber,94002,Weekday
1291966,611,7/27/2016 7:48,San Francisco Caltrain (Townsend at 4th),70,7/27/2016 7:58,Beale at Market,56,514,Subscriber,94303,Weekday
1291967,484,7/27/2016 7:48,San Francisco Caltrain (Townsend at 4th),70,7/27/2016 7:56,Market at Sansome,77,586,Subscriber,94404,Weekday
1291968,215,7/27/2016 7:48,San Francisco Caltrain 2 (330 Townsend),69,7/27/2016 7:52,Townsend at 7th,65,601,Subscriber,94043,Weekday
1291969,874,7/27/2016 7:48,San Francisco Caltrain (Townsend at 4th),70,7/27/2016 8:03,Market at Sansome,77,666,Subscriber,95070,Weekday
1291970,491,7/27/2016 7:49,San Francisco Caltrain (Townsend at 4th),70,7/27/2016 7:57,Yerba Buena Center of the Arts (3rd @ Howard),68,56,Subscriber,95032,Weekday
1291971,436,7/27/2016 7:48,San Jose Diridon Caltrain Station,2,7/27/2016 7:56,San Pedro Square,6,167,Subscriber,95377,Weekday
1291972,419,7/27/2016 7:49,San Francisco Caltrain (Townsend at 4th),70,7/27/2016 7:56,Howard at 2nd,63,440,Subscriber,95126,Weekday
1291973,419,7/27/2016 7:49,San Francisco Caltrain 2 (330 Townsend),69,7/27/2016 7:56,Howard at 2nd,63,437,Subscriber,95120,Weekday
1291974,631,7/27/2016 7:50,San Francisco Caltrain 2 (330 Townsend),69,7/27/2016 8:01,Howard at 2nd,63,104,Subscriber,95129,Weekday
1291975,445,7/27/2016 7:50,San Francisco Caltrain 2 (330 Townsend),69,7/27/2016 7:58,Howard at 2nd,63,546,Subscriber,94043,Weekday
1291976,701,7/27/2016 7:50,San Francisco Caltrain 2 (330 Townsend),69,7/27/2016 8:02,Temporary Transbay Terminal (Howard at Beale),55,415,Subscriber,95050,Weekday
1291978,682,7/27/2016 7:50,San Francisco Caltrain 2 (330 Townsend),69,7/27/2016 8:02,Temporary Transbay Terminal (Howard at Beale),55,266,Subscriber,94303,Weekday
1291979,705,7/27/2016 7:50,San Francisco Caltrain 2 (330 Townsend),69,7/27/2016 8:02,South Van Ness at Market,66,395,Subscriber,95030,Weekday
