trip_id,duration,start_date,start_station,start_terminal,end_date,end_station,end_terminal,bike#,subscriber_type,zip_code,day
1105810,157,2/25/2016 12:31,5th at Howard,57,2/25/2016 12:34,Yerba Buena Center of the Arts (3rd @ Howard),68,285,Subscriber,94105,Weekday
1105811,997,2/25/2016 12:32,Embarcadero at Sansome,60,2/25/2016 12:48,2nd at Townsend,61,426,Subscriber,94539,Weekday
1105813,802,2/25/2016 12:33,Powell at Post (Union Square),71,2/25/2016 12:46,San Francisco Caltrain 2 (330 Townsend),69,372,Subscriber,94118,Weekday
1105815,226,2/25/2016 12:35,Harry Bridges Plaza (Ferry Building),50,2/25/2016 12:39,Washington at Kearny,46,423,Subscriber,94105,Weekday
1105816,323,2/25/2016 12:35,Temporary Transbay Terminal (Howard at Beale),55,2/25/2016 12:40,5th at Howard,57,587,Subscriber,94117,Weekday
1105817,597,2/25/2016 12:37,Washington at Kearny,46,2/25/2016 12:47,Powell at Post (Union Square),71,603,Subscriber,94111,Weekday
1105819,741,2/25/2016 12:39,Embarcadero at Bryant,54,2/25/2016 12:52,Embarcadero at Vallejo,48,636,Subscriber,94107,Weekday
1105821,540,2/25/2016 12:51,Post at Kearny,47,2/25/2016 13:00,Golden Gate at Polk,59,422,Subscriber,94109,Weekday
1105822,477,2/25/2016 12:52,Japantown,9,2/25/2016 13:00,San Pedro Square,6,125,Subscriber,95112,Weekday
1105823,685,2/25/2016 12:53,Civic Center BART (7th at Market),72,2/25/2016 13:04,Spear at Folsom,49,625,Subscriber,94115,Weekday
1105824,392,2/25/2016 12:53,Civic Center BART (7th at Market),72,2/25/2016 12:59,Market at 4th,76,502,Subscriber,94555,Weekday
1105825,470,2/25/2016 12:53,Yerba Buena Center of the Arts (3rd @ Howard),68,2/25/2016 13:01,Steuart at Market,74,549,Subscriber,94103,Weekday
1105829,316,2/25/2016 12:56,2nd at Townsend,61,2/25/2016 13:01,2nd at Folsom,62,516,Subscriber,94523,Weekday
1105831,249,2/25/2016 12:59,Townsend at 7th,65,2/25/2016 13:03,San Francisco Caltrain 2 (330 Townsend),69,280,Subscriber,94107,Weekday
1105832,904,2/25/2016 13:01,Mechanics Plaza (Market at Battery),75,2/25/2016 13:16,Embarcadero at Bryant,54,378,Subscriber,94105,Weekday
1105833,231,2/25/2016 13:01,2nd at South Park,64,2/25/2016 13:04,2nd at Folsom,62,489,Subscriber,94607,Weekday
1105834,699,2/25/2016 13:01,Market at 10th,67,2/25/2016 13:13,Howard at 2nd,63,358,Customer,nil,Weekday
1105835,674,2/25/2016 13:01,Market at 10th,67,2/25/2016 13:13,Howard at 2nd,63,353,Customer,,Weekday
1105836,332,2/25/2016 13:02,Townsend at 7th,65,2/25/2016 13:07,San Francisco Caltrain 2 (330 Townsend),69,313,Subscriber,94107,Weekday
1105837,214,2/25/2016 13:03,Post at Kearny,47,2/25/2016 13:07,Commercial at Montgomery,45,575,Subscriber,94901,Weekday
1105838,402,2/25/2016 13:04,Commercial at Montgomery,45,2/25/2016 13:11,Market at Sansome,77,345,Subscriber,94704,Weekday
1105839,920,2/25/2016 13:06,Embarcadero at Sansome,60,2/25/2016 13:22,Civic Center BART (7th at Market),72,292,Subscriber,94103,Weekday
1105840,816,2/25/2016 13:11,Harry Bridges Plaza (Ferry Building),50,2/25/2016 13:25,San Francisco Caltrain (Townsend at 4th),70,402,Subscriber,94107,Weekday
1105841,163,2/25/2016 13:14,Embarcadero at Folsom,51,2/25/2016 13:16,Embarcadero at Bryant,54,592,Subscriber,94707,Weekday
1105842,384,2/25/2016 13:15,Embarcadero at Vallejo,48,2/25/2016 13:22,Embarcadero at Folsom,51,562,Subscriber,94022,Weekday
1105843,1769,2/25/2016 13:16,Embarcadero at Bryant,54,2/25/2016 13:45,Post at Kearny,47,378,Subscriber,94105,Weekday
1105844,291,2/25/2016 13:16,Embarcadero at Sansome,60,2/25/2016 13:21,Davis at Jackson,42,431,Subscriber,94111,Weekday
1105845,234,2/25/2016 13:17,Market at 4th,76,2/25/2016 13:21,Civic Center BART (7th at Market),72,502,Subscriber,94109,Weekday
1105846,267,2/25/2016 13:20,San Francisco Caltrain 2 (330 Townsend),69,2/25/2016 13:25,Townsend at 7th,65,311,Subscriber,94965,Weekday
1105847,263,2/25/2016 13:21,2nd at Folsom,62,2/25/2016 13:25,2nd at Townsend,61,635,Subscriber,94040,Weekday
1105848,917,2/25/2016 13:21,South Van Ness at Market,66,2/25/2016 13:37,Steuart at Market,74,329,Customer,32164,Weekday
1105849,522,2/25/2016 13:23,Market at 4th,76,2/25/2016 13:32,Townsend at 7th,65,236,Subscriber,94608,Weekday
1105850,313,2/25/2016 13:29,Mechanics Plaza (Market at Battery),75,2/25/2016 13:34,Embarcadero at Folsom,51,652,Subscriber,94104,Weekday
1105851,147,2/25/2016 13:30,Market at 10th,67,2/25/2016 13:32,Civic Center BART (7th at Market),72,274,Subscriber,94103,Weekday
1105852,766,2/25/2016 13:37,Temporary Transbay Terminal (Howard at Beale),55,2/25/2016 13:50,San Francisco Caltrain (Townsend at 4th),70,277,Subscriber,94403,Weekday
1105853,138,2/25/2016 13:38,2nd at Folsom,62,2/25/2016 13:40,2nd at South Park,64,368,Subscriber,94607,Weekday
1105854,1045,2/25/2016 13:44,Clay at Battery,41,2/25/2016 14:01,San Francisco Caltrain 2 (330 Townsend),69,544,Subscriber,95014,Weekday
1105855,471,2/25/2016 13:44,Embarcadero at Sansome,60,2/25/2016 13:52,Harry Bridges Plaza (Ferry Building),50,434,Subscriber,94121,Weekday
1105856,314,2/25/2016 13:47,Embarcadero at Folsom,51,2/25/2016 13:52,Mechanics Plaza (Market at Battery),75,652,Subscriber,94104,Weekday
1105857,411,2/25/2016 13:47,Beale at Market,56,2/25/2016 13:54,Spear at Folsom,49,398,Customer,94941,Weekday
1105858,289,2/25/2016 13:49,Market at Sansome,77,2/25/2016 13:54,Commercial at Montgomery,45,547,Subscriber,94704,Weekday
1105859,688,2/25/2016 13:51,San Francisco Caltrain (Townsend at 4th),70,2/25/2016 14:02,Harry Bridges Plaza (Ferry Building),50,520,Subscriber,94702,Weekday
1105860,566,2/25/2016 13:52,Embarcadero at Sansome,60,2/25/2016 14:01,Commercial at Montgomery,45,525,Subscriber,94115,Weekday
1105861,559,2/25/2016 13:52,Embarcadero at Sansome,60,2/25/2016 14:01,Commercial at Montgomery,45,589,Subscriber,94123,Weekday
1105862,396,2/25/2016 13:52,Clay at Battery,41,2/25/2016 13:58,Market at 4th,76,469,Subscriber,94901,Weekday
1105863,1116,2/25/2016 13:53,South Van Ness at Market,66,2/25/2016 14:12,Grant Avenue at Columbus Avenue,73,376,Subscriber,94116,Weekday
1105864,348,2/25/2016 13:54,2nd at Townsend,61,2/25/2016 14:00,Embarcadero at Bryant,54,635,Subscriber,94122,Weekday
1105865,18484,2/25/2016 13:59,Powell at Post (Union Square),71,2/25/2016 19:07,Temporary Transbay Terminal (Howard at Beale),55,603,Subscriber,94111,Weekday
1105866,326,2/25/2016 14:00,Howard at 2nd,63,2/25/2016 14:05,2nd at Townsend,61,429,Subscriber,94107,Weekday
1105867,621,2/25/2016 14:00,Golden Gate at Polk,59,2/25/2016 14:10,Beale at Market,56,671,Subscriber,94109,Weekday
1105870,300,2/25/2016 14:01,Adobe on Almaden,5,2/25/2016 14:06,San Jose Diridon Caltrain Station,2,295,Subscriber,95129,Weekday
1105871,183,2/25/2016 14:06,Post at Kearny,47,2/25/2016 14:09,Mechanics Plaza (Market at Battery),75,378,Subscriber,94105,Weekday
1105872,370,2/25/2016 14:07,2nd at Townsend,61,2/25/2016 14:13,Embarcadero at Folsom,51,429,Subscriber,94066,Weekday
1105873,215,2/25/2016 14:08,2nd at South Park,64,2/25/2016 14:11,Howard at 2nd,63,368,Subscriber,94107,Weekday
1105874,353,2/25/2016 14:08,Market at Sansome,77,2/25/2016 14:14,2nd at South Park,64,401,Customer,94610,Weekday
1105875,613,2/25/2016 14:05,Steuart at Market,74,2/25/2016 14:15,San Francisco Caltrain (Townsend at 4th),70,549,Subscriber,94061,Weekday
1105876,895,2/25/2016 14:11,Harry Bridges Plaza (Ferry Building),50,2/25/2016 14:26,San Francisco City Hall,58,464,Subscriber,94598,Weekday
1105877,1063,2/25/2016 14:12,Beale at Market,56,2/25/2016 14:30,Broadway St at Battery St,82,238,Customer,nil,Weekday
1105878,361,2/25/2016 14:13,Townsend at 7th,65,2/25/2016 14:19,2nd at Townsend,61,407,Subscriber,94107,Weekday
1105879,505,2/25/2016 14:14,Yerba Buena Center of the Arts (3rd @ Howard),68,2/25/2016 14:22,Beale at Market,56,416,Subscriber,94107,Weekday
1105880,564,2/25/2016 14:16,5th at Howard,57,2/25/2016 14:25,Temporary Transbay Terminal (Howard at Beale),55,425,Subscriber,94117,Weekday
1105881,611,2/25/2016 14:17,San Francisco Caltrain 2 (330 Townsend),69,2/25/2016 14:27,Yerba Buena Center of the Arts (3rd @ Howard),68,496,Subscriber,94118,Weekday
1105882,475,2/25/2016 14:18,Broadway St at Battery St,82,2/25/2016 14:26,Post at Kearny,47,332,Subscriber,94404,Weekday
1105883,190,2/25/2016 14:19,Clay at Battery,41,2/25/2016 14:22,Mechanics Plaza (Market at Battery),75,336,Subscriber,94111,Weekday
1105884,847,2/25/2016 14:19,Harry Bridges Plaza (Ferry Building),50,2/25/2016 14:33,Embarcadero at Sansome,60,434,Subscriber,94121,Weekday
1105885,593,2/25/2016 14:22,Townsend at 7th,65,2/25/2016 14:32,Market at 10th,67,386,Subscriber,94102,Weekday
1105886,402,2/25/2016 14:22,Steuart at Market,74,2/25/2016 14:28,Embarcadero at Bryant,54,436,Subscriber,94114,Weekday
1105888,496,2/25/2016 14:25,Golden Gate at Polk,59,2/25/2016 14:34,Post at Kearny,47,310,Subscriber,94612,Weekday
1105889,444,2/25/2016 14:25,San Francisco Caltrain (Townsend at 4th),70,2/25/2016 14:33,Embarcadero at Folsom,51,549,Subscriber,94158,Weekday
1105890,1175,2/25/2016 14:29,5th at Howard,57,2/25/2016 14:49,Townsend at 7th,65,522,Subscriber,94103,Weekday
1105891,267,2/25/2016 14:30,2nd at Townsend,61,2/25/2016 14:34,San Francisco Caltrain (Townsend at 4th),70,407,Subscriber,94107,Weekday
