1307242,276,8/8/2016 16:59,Broadway St at Battery St,82,8/8/2016 17:04,Market at Sansome,77,398,Subscriber,94112,Weekday
1307243,987,8/8/2016 16:59,Beale at Market,56,8/8/2016 17:15,San Francisco Caltrain 2 (330 Townsend),69,537,Subscriber,95125,Weekday
1307244,320,8/8/2016 16:59,Davis at Jackson,42,8/8/2016 17:04,Market at Sansome,77,530,Subscriber,94965,Weekday
1307245,685,8/8/2016 16:59,Embarcadero at Folsom,51,8/8/2016 17:11,San Francisco Caltrain (Townsend at 4th),70,417,Subscriber,94040,Weekday
1307246,646,8/8/2016 16:59,Steuart at Market,74,8/8/2016 17:10,San Francisco Caltrain (Townsend at 4th),70,399,Subscriber,94002,Weekday
1307248,192,8/8/2016 17:00,San Antonio Shopping Center,31,8/8/2016 17:03,San Antonio Caltrain Station,29,160,Subscriber,94102,Weekday
1307249,148,8/8/2016 17:00,San Antonio Shopping Center,31,8/8/2016 17:02,San Antonio Caltrain Station,29,248,Subscriber,94133,Weekday
1307251,552,8/8/2016 17:00,2nd at Folsom,62,8/8/2016 17:10,Harry Bridges Plaza (Ferry Building),50,278,Subscriber,94903,Weekday
1307252,212,8/8/2016 17:00,Howard at 2nd,63,8/8/2016 17:04,Temporary Transbay Terminal (Howard at Beale),55,547,Subscriber,94608,Weekday
1307253,305,8/8/2016 17:00,2nd at Townsend,61,8/8/2016 17:06,Temporary Transbay Terminal (Howard at Beale),55,155,Subscriber,94611,Weekday
1307254,414,8/8/2016 17:01,Embarcadero at Bryant,54,8/8/2016 17:08,San Francisco Caltrain 2 (330 Townsend),69,524,Subscriber,94105,Weekday
1307256,862,8/8/2016 17:01,Harry Bridges Plaza (Ferry Building),50,8/8/2016 17:16,San Francisco Caltrain (Townsend at 4th),70,401,Subscriber,94010,Weekday
1307258,248,8/8/2016 17:02,Steuart at Market,74,8/8/2016 17:06,Embarcadero at Bryant,54,268,Subscriber,94107,Weekday
1307259,502,8/8/2016 17:02,2nd at Townsend,61,8/8/2016 17:11,Steuart at Market,74,259,Subscriber,94579,Weekday
1307260,1146,8/8/2016 17:02,Commercial at Montgomery,45,8/8/2016 17:22,San Francisco Caltrain 2 (330 Townsend),69,687,Subscriber,94087,Weekday
1307262,425,8/8/2016 17:03,2nd at Folsom,62,8/8/2016 17:10,San Francisco Caltrain (Townsend at 4th),70,554,Subscriber,94402,Weekday
1307264,267,8/8/2016 17:04,Townsend at 7th,65,8/8/2016 17:08,San Francisco Caltrain 2 (330 Townsend),69,300,Subscriber,94065,Weekday
1307265,355,8/8/2016 17:04,Adobe on Almaden,5,8/8/2016 17:10,San Jose Diridon Caltrain Station,2,145,Subscriber,94043,Weekday
1307266,304,8/8/2016 17:04,Embarcadero at Folsom,51,8/8/2016 17:09,Davis at Jackson,42,338,Subscriber,94133,Weekday
1307267,563,8/8/2016 17:04,5th at Howard,57,8/8/2016 17:14,Steuart at Market,74,631,Subscriber,94930,Weekday
1307268,345,8/8/2016 17:05,Embarcadero at Bryant,54,8/8/2016 17:10,Beale at Market,56,150,Subscriber,94610,Weekday
1307269,484,8/8/2016 17:05,2nd at Folsom,62,8/8/2016 17:13,Powell Street BART,39,578,Subscriber,94523,Weekday
1307270,830,8/8/2016 17:05,Townsend at 7th,65,8/8/2016 17:19,Steuart at Market,74,274,Subscriber,94502,Weekday
1307271,877,8/8/2016 17:05,Townsend at 7th,65,8/8/2016 17:20,Steuart at Market,74,463,Subscriber,94903,Weekday
1307272,1061,8/8/2016 17:06,Embarcadero at Sansome,60,8/8/2016 17:23,Civic Center BART (7th at Market),72,599,Subscriber,94103,Weekday
1307273,292,8/8/2016 17:06,Market at Sansome,77,8/8/2016 17:11,Harry Bridges Plaza (Ferry Building),50,530,Subscriber,94925,Weekday
1307274,562,8/8/2016 17:06,Market at 10th,67,8/8/2016 17:15,San Francisco Caltrain 2 (330 Townsend),69,347,Subscriber,94025,Weekday
1307275,397,8/8/2016 17:06,San Jose City Hall,10,8/8/2016 17:13,Adobe on Almaden,5,648,Subscriber,95112,Weekday
1307276,1154,8/8/2016 17:06,Embarcadero at Sansome,60,8/8/2016 17:25,San Francisco Caltrain 2 (330 Townsend),69,264,Subscriber,94085,Weekday
1307277,256,8/8/2016 17:06,San Jose City Hall,10,8/8/2016 17:11,San Salvador at 1st,8,642,Subscriber,95110,Weekday
1307278,245,8/8/2016 17:07,Embarcadero at Vallejo,48,8/8/2016 17:11,Steuart at Market,74,426,Subscriber,94708,Weekday
1307279,356,8/8/2016 17:07,2nd at Folsom,62,8/8/2016 17:12,San Francisco Caltrain (Townsend at 4th),70,587,Subscriber,94403,Weekday
1307280,468,8/8/2016 17:07,Temporary Transbay Terminal (Howard at Beale),55,8/8/2016 17:14,San Francisco Caltrain (Townsend at 4th),70,155,Subscriber,94401,Weekday
1307281,719,8/8/2016 17:07,Mountain View Caltrain Station,28,8/8/2016 17:19,Middlefield Light Rail Station,30,17,Subscriber,94043,Weekday
1307283,471,8/8/2016 17:06,2nd at Townsend,61,8/8/2016 17:14,Steuart at Market,74,534,Subscriber,94901,Weekday
1307285,326,8/8/2016 17:08,2nd at Folsom,62,8/8/2016 17:13,Embarcadero at Folsom,51,608,Subscriber,94105,Weekday
1307286,322,8/8/2016 17:08,Powell Street BART,39,8/8/2016 17:13,Market at 10th,67,528,Subscriber,94102,Weekday
1307287,270,8/8/2016 17:08,Davis at Jackson,42,8/8/2016 17:13,Embarcadero at Sansome,60,659,Subscriber,94111,Weekday
1307288,609,8/8/2016 17:08,Mechanics Plaza (Market at Battery),75,8/8/2016 17:19,San Francisco Caltrain 2 (330 Townsend),69,662,Subscriber,94303,Weekday
1307289,791,8/8/2016 17:09,Embarcadero at Vallejo,48,8/8/2016 17:23,Temporary Transbay Terminal (Howard at Beale),55,362,Customer,94705,Weekday
1307290,237,8/8/2016 17:09,Market at Sansome,77,8/8/2016 17:13,Yerba Buena Center of the Arts (3rd @ Howard),68,514,Subscriber,94107,Weekday
1307291,303,8/8/2016 17:09,Market at Sansome,77,8/8/2016 17:14,Steuart at Market,74,498,Subscriber,94559,Weekday
1307292,779,8/8/2016 17:09,Embarcadero at Vallejo,48,8/8/2016 17:22,Temporary Transbay Terminal (Howard at Beale),55,603,Customer,94705,Weekday
1307293,1265,8/8/2016 17:09,Embarcadero at Vallejo,48,8/8/2016 17:31,Townsend at 7th,65,283,Subscriber,94107,Weekday
1307294,900,8/8/2016 17:10,Temporary Transbay Terminal (Howard at Beale),55,8/8/2016 17:25,Townsend at 7th,65,547,Subscriber,94107,Weekday
1307295,530,8/8/2016 17:10,Embarcadero at Folsom,51,8/8/2016 17:19,San Francisco Caltrain 2 (330 Townsend),69,494,Subscriber,94087,Weekday
1307296,627,8/8/2016 17:10,2nd at Townsend,61,8/8/2016 17:21,Steuart at Market,74,321,Subscriber,94903,Weekday
1307297,884,8/8/2016 17:10,Embarcadero at Folsom,51,8/8/2016 17:25,San Francisco Caltrain 2 (330 Townsend),69,577,Subscriber,95129,Weekday
1307298,359,8/8/2016 17:10,San Francisco Caltrain (Townsend at 4th),70,8/8/2016 17:16,Embarcadero at Bryant,54,502,Subscriber,94107,Weekday
1307300,463,8/8/2016 17:11,Embarcadero at Sansome,60,8/8/2016 17:19,Steuart at Market,74,606,Subscriber,94602,Weekday
1307301,660,8/8/2016 17:11,Howard at 2nd,63,8/8/2016 17:22,San Francisco Caltrain 2 (330 Townsend),69,468,Subscriber,95164,Weekday
1307302,533,8/8/2016 17:12,San Francisco Caltrain 2 (330 Townsend),69,8/8/2016 17:21,Embarcadero at Folsom,51,569,Subscriber,94105,Weekday
1307303,1527,8/8/2016 17:12,Beale at Market,56,8/8/2016 17:37,Powell Street BART,39,150,Subscriber,94501,Weekday
1307304,395,8/8/2016 17:12,Mechanics Plaza (Market at Battery),75,8/8/2016 17:19,5th at Howard,57,290,Subscriber,94030,Weekday
1307305,663,8/8/2016 17:12,Golden Gate at Polk,59,8/8/2016 17:23,San Francisco Caltrain 2 (330 Townsend),69,331,Subscriber,94306,Weekday
1307306,326,8/8/2016 17:12,Santa Clara at Almaden,4,8/8/2016 17:18,San Jose Diridon Caltrain Station,2,246,Subscriber,95113,Weekday
1307308,588,8/8/2016 17:13,5th at Howard,57,8/8/2016 17:23,Townsend at 7th,65,411,Subscriber,94114,Weekday
1307309,329,8/8/2016 17:13,Powell Street BART,39,8/8/2016 17:18,Washington at Kearny,46,521,Subscriber,94102,Weekday
1307310,266,8/8/2016 17:13,Commercial at Montgomery,45,8/8/2016 17:18,Davis at Jackson,42,385,Subscriber,94108,Weekday
1307311,673,8/8/2016 17:13,San Francisco Caltrain 2 (330 Townsend),69,8/8/2016 17:24,Steuart at Market,74,387,Subscriber,94618,Weekday
1307312,606,8/8/2016 17:13,Howard at 2nd,63,8/8/2016 17:23,Townsend at 7th,65,510,Subscriber,94043,Weekday
1307313,922,8/8/2016 17:13,Davis at Jackson,42,8/8/2016 17:29,San Francisco Caltrain 2 (330 Townsend),69,137,Subscriber,95124,Weekday
1307314,397,8/8/2016 17:13,Yerba Buena Center of the Arts (3rd @ Howard),68,8/8/2016 17:20,San Francisco Caltrain 2 (330 Townsend),69,310,Subscriber,94062,Weekday
1307315,460,8/8/2016 17:13,Temporary Transbay Terminal (Howard at Beale),55,8/8/2016 17:21,San Francisco Caltrain 2 (330 Townsend),69,270,Subscriber,94070,Weekday
1307316,590,8/8/2016 17:14,Market at 10th,67,8/8/2016 17:23,San Francisco Caltrain 2 (330 Townsend),69,559,Subscriber,94025,Weekday
1307317,598,8/8/2016 17:14,Steuart at Market,74,8/8/2016 17:24,San Francisco Caltrain 2 (330 Townsend),69,259,Subscriber,95126,Weekday
1307318,371,8/8/2016 17:14,5th at Howard,57,8/8/2016 17:20,Temporary Transbay Terminal (Howard at Beale),55,548,Subscriber,94611,Weekday
1307319,214,8/8/2016 17:14,2nd at Townsend,61,8/8/2016 17:18,2nd at Folsom,62,558,Subscriber,94563,Weekday
1307320,704,8/8/2016 17:14,Santa Clara County Civic Center,80,8/8/2016 17:26,San Pedro Square,6,18,Subscriber,95110,Weekday
1307321,382,8/8/2016 17:14,2nd at Townsend,61,8/8/2016 17:21,Market at Sansome,77,624,Subscriber,94523,Weekday
1307322,566,8/8/2016 17:14,2nd at Townsend,61,8/8/2016 17:24,Market at 4th,76,471,Subscriber,94939,Weekday
1307323,214,8/8/2016 17:15,Adobe on Almaden,5,8/8/2016 17:18,San Jose Diridon Caltrain Station,2,129,Subscriber,94111,Weekday
1307324,402,8/8/2016 17:16,Embarcadero at Vallejo,48,8/8/2016 17:22,Temporary Transbay Terminal (Howard at Beale),55,315,Subscriber,94611,Weekday
1307325,533,8/8/2016 17:16,Embarcadero at Sansome,60,8/8/2016 17:25,Temporary Transbay Terminal (Howard at Beale),55,659,Subscriber,94610,Weekday
1307326,377,8/8/2016 17:17,5th at Howard,57,8/8/2016 17:23,Temporary Transbay Terminal (Howard at Beale),55,372,Subscriber,94708,Weekday
1307328,294,8/8/2016 17:18,Ryland Park,84,8/8/2016 17:23,Japantown,9,164,Subscriber,95110,Weekday
1307329,488,8/8/2016 17:18,Howard at 2nd,63,8/8/2016 17:26,San Francisco Caltrain (Townsend at 4th),70,475,Subscriber,94086,Weekday
1307331,331,8/8/2016 17:18,Spear at Folsom,49,8/8/2016 17:24,2nd at Townsend,61,600,Subscriber,95126,Weekday
1307332,620,8/8/2016 17:18,Spear at Folsom,49,8/8/2016 17:29,Embarcadero at Sansome,60,400,Subscriber,94111,Weekday
1307333,365,8/8/2016 17:18,San Pedro Square,6,8/8/2016 17:24,San Jose Diridon Caltrain Station,2,136,Subscriber,95377,Weekday
1307335,575,8/8/2016 17:18,Embarcadero at Sansome,60,8/8/2016 17:28,Steuart at Market,74,193,Subscriber,94132,Weekday
1307341,627,8/8/2016 17:20,Market at Sansome,77,8/8/2016 17:30,San Francisco Caltrain 2 (330 Townsend),69,398,Subscriber,94086,Weekday
1307345,65,8/8/2016 17:21,Steuart at Market,74,8/8/2016 17:22,Steuart at Market,74,321,Subscriber,94903,Weekday
1307347,533,8/8/2016 17:21,San Francisco Caltrain 2 (330 Townsend),69,8/8/2016 17:30,Embarcadero at Folsom,51,662,Subscriber,94577,Weekday
1307348,683,8/8/2016 17:21,Spear at Folsom,49,8/8/2016 17:33,San Francisco Caltrain 2 (330 Townsend),69,459,Subscriber,94002,Weekday
1307349,520,8/8/2016 17:21,Market at 4th,76,8/8/2016 17:30,Market at 10th,67,111,Subscriber,94102,Weekday
1307351,512,8/8/2016 17:21,Market at 4th,76,8/8/2016 17:30,Market at 10th,67,574,Subscriber,94102,Weekday
1307352,174,8/8/2016 17:22,2nd at Folsom,62,8/8/2016 17:25,Market at Sansome,77,183,Subscriber,94117,Weekday
1307354,790,8/8/2016 17:22,Embarcadero at Folsom,51,8/8/2016 17:35,San Francisco Caltrain 2 (330 Townsend),69,147,Subscriber,94107,Weekday
1307356,1228,8/8/2016 17:23,2nd at Townsend,61,8/8/2016 17:43,Powell Street BART,39,517,Subscriber,94127,Weekday
1307360,676,8/8/2016 17:23,Howard at 2nd,63,8/8/2016 17:34,Embarcadero at Sansome,60,590,Subscriber,94133,Weekday
1307363,323,8/8/2016 17:24,2nd at South Park,64,8/8/2016 17:29,Market at Sansome,77,458,Subscriber,94588,Weekday
1307365,872,8/8/2016 17:24,Townsend at 7th,65,8/8/2016 17:38,Post at Kearny,47,440,Subscriber,94947,Weekday
1307366,382,8/8/2016 17:24,2nd at Townsend,61,8/8/2016 17:31,Market at Sansome,77,600,Subscriber,94549,Weekday
1307367,860,8/8/2016 17:24,Spear at Folsom,49,8/8/2016 17:39,Civic Center BART (7th at Market),72,410,Subscriber,94115,Weekday
1307368,905,8/8/2016 17:25,Commercial at Montgomery,45,8/8/2016 17:40,San Francisco Caltrain (Townsend at 4th),70,416,Subscriber,94025,Weekday
1307370,601,8/8/2016 17:25,2nd at Townsend,61,8/8/2016 17:35,Harry Bridges Plaza (Ferry Building),50,621,Subscriber,94501,Weekday
1307371,620,8/8/2016 17:26,San Francisco Caltrain (Townsend at 4th),70,8/8/2016 17:36,Market at 4th,76,282,Subscriber,94596,Weekday
1307372,710,8/8/2016 17:26,Harry Bridges Plaza (Ferry Building),50,8/8/2016 17:38,San Francisco Caltrain (Townsend at 4th),70,493,Subscriber,94306,Weekday
1307373,779,8/8/2016 17:27,Washington at Kearny,46,8/8/2016 17:40,5th at Howard,57,521,Subscriber,94608,Weekday
1307375,1104,8/8/2016 17:27,San Francisco Caltrain 2 (330 Townsend),69,8/8/2016 17:46,Clay at Battery,41,264,Subscriber,94103,Weekday
1307376,780,8/8/2016 17:28,Steuart at Market,74,8/8/2016 17:41,Golden Gate at Polk,59,631,Subscriber,94102,Weekday
1307377,415,8/8/2016 17:28,2nd at Townsend,61,8/8/2016 17:35,Market at Sansome,77,533,Subscriber,94706,Weekday
1307380,214,8/8/2016 17:29,2nd at Folsom,62,8/8/2016 17:32,Market at Sansome,77,558,Subscriber,94612,Weekday
1307381,416,8/8/2016 17:29,Embarcadero at Sansome,60,8/8/2016 17:36,Davis at Jackson,42,619,Subscriber,94110,Weekday
1307382,683,8/8/2016 17:29,2nd at Townsend,61,8/8/2016 17:40,Steuart at Market,74,448,Subscriber,94612,Weekday
1307383,524,8/8/2016 17:29,Embarcadero at Bryant,54,8/8/2016 17:38,San Francisco Caltrain (Townsend at 4th),70,268,Subscriber,94158,Weekday
1307384,747,8/8/2016 17:29,Market at 10th,67,8/8/2016 17:42,Steuart at Market,74,546,Subscriber,94510,Weekday
1307385,1120,8/8/2016 17:29,Embarcadero at Sansome,60,8/8/2016 17:48,San Francisco Caltrain (Townsend at 4th),70,402,Subscriber,94109,Weekday
1307386,716,8/8/2016 17:30,Embarcadero at Folsom,51,8/8/2016 17:42,Clay at Battery,41,608,Subscriber,94111,Weekday
1307387,439,8/8/2016 17:30,Embarcadero at Vallejo,48,8/8/2016 17:37,Temporary Transbay Terminal (Howard at Beale),55,485,Subscriber,94602,Weekday
1307388,437,8/8/2016 17:30,Yerba Buena Center of the Arts (3rd @ Howard),68,8/8/2016 17:38,San Francisco Caltrain 2 (330 Townsend),69,562,Subscriber,95032,Weekday
1307390,526,8/8/2016 17:32,Yerba Buena Center of the Arts (3rd @ Howard),68,8/8/2016 17:41,Clay at Battery,41,358,Subscriber,94133,Weekday
1307391,325,8/8/2016 17:32,Mechanics Plaza (Market at Battery),75,8/8/2016 17:38,Steuart at Market,74,511,Subscriber,94608,Weekday
1307392,569,8/8/2016 17:32,2nd at South Park,64,8/8/2016 17:42,Steuart at Market,74,311,Subscriber,94510,Weekday
1307393,514,8/8/2016 17:33,San Francisco Caltrain (Townsend at 4th),70,8/8/2016 17:41,Embarcadero at Folsom,51,349,Subscriber,94105,Weekday
1307394,824,8/8/2016 17:34,2nd at Townsend,61,8/8/2016 17:47,Embarcadero at Sansome,60,508,Subscriber,94925,Weekday
1307395,222,8/8/2016 17:35,Townsend at 7th,65,8/8/2016 17:39,San Francisco Caltrain 2 (330 Townsend),69,43,Subscriber,94063,Weekday
1307396,334,8/8/2016 17:35,San Francisco Caltrain (Townsend at 4th),70,8/8/2016 17:41,2nd at Townsend,61,643,Subscriber,94107,Weekday
1307397,252,8/8/2016 17:35,Cowper at University,37,8/8/2016 17:39,Palo Alto Caltrain Station,34,297,Subscriber,94102,Weekday
1307399,204,8/8/2016 17:36,Temporary Transbay Terminal (Howard at Beale),55,8/8/2016 17:39,2nd at Folsom,62,362,Subscriber,94158,Weekday
1307400,348,8/8/2016 17:36,Townsend at 7th,65,8/8/2016 17:41,San Francisco Caltrain 2 (330 Townsend),69,33,Subscriber,94062,Weekday
1307402,770,8/8/2016 17:36,San Francisco Caltrain (Townsend at 4th),70,8/8/2016 17:49,Embarcadero at Sansome,60,392,Subscriber,94133,Weekday
1307403,567,8/8/2016 17:37,Townsend at 7th,65,8/8/2016 17:46,2nd at Folsom,62,411,Subscriber,94127,Weekday
1307404,326,8/8/2016 17:36,Market at Sansome,77,8/8/2016 17:42,Embarcadero at Folsom,51,183,Subscriber,94102,Weekday
1307405,332,8/8/2016 17:37,Davis at Jackson,42,8/8/2016 17:42,Temporary Transbay Terminal (Howard at Beale),55,385,Subscriber,94602,Weekday
1307407,574,8/8/2016 17:37,Market at Sansome,77,8/8/2016 17:47,2nd at South Park,64,458,Subscriber,94024,Weekday
1307408,283,8/8/2016 17:37,Embarcadero at Sansome,60,8/8/2016 17:42,Steuart at Market,74,400,Subscriber,94611,Weekday
1307409,529,8/8/2016 17:38,Embarcadero at Sansome,60,8/8/2016 17:46,Temporary Transbay Terminal (Howard at Beale),55,878,Subscriber,94105,Weekday
1307411,440,8/8/2016 17:38,Temporary Transbay Terminal (Howard at Beale),55,8/8/2016 17:45,2nd at Townsend,61,372,Subscriber,94107,Weekday
1307412,570,8/8/2016 17:38,5th at Howard,57,8/8/2016 17:47,South Van Ness at Market,66,345,Subscriber,94108,Weekday
1307413,814,8/8/2016 17:38,Howard at 2nd,63,8/8/2016 17:52,San Francisco City Hall,58,415,Subscriber,94102,Weekday
1307415,444,8/8/2016 17:38,Market at Sansome,77,8/8/2016 17:46,Davis at Jackson,42,533,Subscriber,94111,Weekday
1307417,938,8/8/2016 17:39,Clay at Battery,41,8/8/2016 17:55,2nd at Townsend,61,560,Subscriber,94022,Weekday
1307418,582,8/8/2016 17:39,Market at Sansome,77,8/8/2016 17:49,Embarcadero at Sansome,60,624,Subscriber,94105,Weekday
1307419,502,8/8/2016 17:39,Howard at 2nd,63,8/8/2016 17:48,Townsend at 7th,65,334,Subscriber,94124,Weekday
1307420,923,8/8/2016 17:39,Commercial at Montgomery,45,8/8/2016 17:55,2nd at Townsend,61,266,Subscriber,94107,Weekday
1307422,298,8/8/2016 17:40,5th at Howard,57,8/8/2016 17:45,San Francisco Caltrain 2 (330 Townsend),69,521,Subscriber,94040,Weekday
1307424,256,8/8/2016 17:41,2nd at South Park,64,8/8/2016 17:45,San Francisco Caltrain (Townsend at 4th),70,506,Subscriber,95014,Weekday
1307425,490,8/8/2016 17:41,Townsend at 7th,65,8/8/2016 17:49,South Van Ness at Market,66,547,Subscriber,94102,Weekday
1307428,203,8/8/2016 17:42,Steuart at Market,74,8/8/2016 17:45,Broadway St at Battery St,82,437,Subscriber,94133,Weekday
1307429,576,8/8/2016 17:42,San Francisco Caltrain (Townsend at 4th),70,8/8/2016 17:52,Temporary Transbay Terminal (Howard at Beale),55,268,Subscriber,94608,Weekday
1307430,458,8/8/2016 17:42,5th St at Folsom St,90,8/8/2016 17:50,Golden Gate at Polk,59,505,Subscriber,94109,Weekday
1307431,771,8/8/2016 17:42,Embarcadero at Vallejo,48,8/8/2016 17:55,2nd at South Park,64,384,Subscriber,94602,Weekday
1307433,432,8/8/2016 17:43,Powell Street BART,39,8/8/2016 17:50,Steuart at Market,74,519,Subscriber,94501,Weekday
1307434,616,8/8/2016 17:43,San Jose Diridon Caltrain Station,2,8/8/2016 17:53,Ryland Park,84,136,Subscriber,95112,Weekday
1307435,642,8/8/2016 17:43,2nd at Townsend,61,8/8/2016 17:54,Davis at Jackson,42,643,Subscriber,94111,Weekday
1307436,668,8/8/2016 17:43,Steuart at Market,74,8/8/2016 17:54,San Francisco Caltrain (Townsend at 4th),70,426,Subscriber,94404,Weekday
1307438,200,8/8/2016 17:44,San Francisco Caltrain (Townsend at 4th),70,8/8/2016 17:47,Townsend at 7th,65,581,Subscriber,94118,Weekday
1307439,827,8/8/2016 17:44,San Francisco Caltrain (Townsend at 4th),70,8/8/2016 17:58,Embarcadero at Sansome,60,409,Subscriber,94111,Weekday
1307440,736,8/8/2016 17:44,Santa Clara County Civic Center,80,8/8/2016 17:57,Ryland Park,84,178,Subscriber,95112,Weekday
1307441,303,8/8/2016 17:44,Clay at Battery,41,8/8/2016 17:49,Grant Avenue at Columbus Avenue,73,358,Subscriber,94133,Weekday
1307442,242,8/8/2016 17:44,2nd at Folsom,62,8/8/2016 17:48,Market at Sansome,77,343,Subscriber,94107,Weekday
1307443,397,8/8/2016 17:44,Powell Street BART,39,8/8/2016 17:51,Market at 10th,67,150,Subscriber,94102,Weekday
1307444,311,8/8/2016 17:45,2nd at South Park,64,8/8/2016 17:50,Embarcadero at Folsom,51,572,Subscriber,94920,Weekday
1307446,503,8/8/2016 17:45,Washington at Kearny,46,8/8/2016 17:53,Temporary Transbay Terminal (Howard at Beale),55,667,Subscriber,94611,Weekday
1307447,710,8/8/2016 17:45,Post at Kearny,47,8/8/2016 17:57,South Van Ness at Market,66,601,Subscriber,94552,Weekday
1307448,573,8/8/2016 17:45,San Francisco Caltrain (Townsend at 4th),70,8/8/2016 17:55,Market at Sansome,77,416,Subscriber,94612,Weekday
1307450,744,8/8/2016 17:46,Temporary Transbay Terminal (Howard at Beale),55,8/8/2016 17:58,San Francisco Caltrain (Townsend at 4th),70,603,Subscriber,94403,Weekday
1307451,450,8/8/2016 17:46,Embarcadero at Vallejo,48,8/8/2016 17:53,Temporary Transbay Terminal (Howard at Beale),55,353,Subscriber,94602,Weekday
1307453,800,8/8/2016 17:47,San Francisco Caltrain (Townsend at 4th),70,8/8/2016 18:00,Embarcadero at Sansome,60,531,Subscriber,94111,Weekday
1307454,870,8/8/2016 17:46,Golden Gate at Polk,59,8/8/2016 18:01,Temporary Transbay Terminal (Howard at Beale),55,631,Subscriber,94602,Weekday
1307455,551,8/8/2016 17:47,Market at Sansome,77,8/8/2016 17:56,San Francisco Caltrain (Townsend at 4th),70,558,Subscriber,95070,Weekday
1307457,1034,8/8/2016 17:47,Market at 4th,76,8/8/2016 18:05,Market at 4th,76,478,Customer,669,Weekday
1307458,260,8/8/2016 17:48,Mountain View City Hall,27,8/8/2016 17:52,Mountain View Caltrain Station,28,219,Subscriber,95110,Weekday
1307460,254,8/8/2016 17:49,2nd at South Park,64,8/8/2016 17:54,Market at Sansome,77,351,Subscriber,94506,Weekday
1307461,511,8/8/2016 17:49,Townsend at 7th,65,8/8/2016 17:58,Spear at Folsom,49,334,Subscriber,94501,Weekday
1307462,1055,8/8/2016 17:49,Harry Bridges Plaza (Ferry Building),50,8/8/2016 18:07,San Francisco Caltrain (Townsend at 4th),70,106,Subscriber,95014,Weekday
1307463,576,8/8/2016 17:50,Embarcadero at Folsom,51,8/8/2016 18:00,San Francisco Caltrain (Townsend at 4th),70,492,Subscriber,95051,Weekday
1307464,831,8/8/2016 17:50,Clay at Battery,41,8/8/2016 18:04,Spear at Folsom,49,620,Subscriber,94111,Weekday
1307465,676,8/8/2016 17:50,Market at 10th,67,8/8/2016 18:02,San Francisco Caltrain 2 (330 Townsend),69,528,Subscriber,94086,Weekday
1307466,850,8/8/2016 17:51,Townsend at 7th,65,8/8/2016 18:05,Temporary Transbay Terminal (Howard at Beale),55,229,Subscriber,94103,Weekday
1307467,516,8/8/2016 17:51,Steuart at Market,74,8/8/2016 18:00,San Francisco Caltrain (Townsend at 4th),70,534,Subscriber,94403,Weekday
1307469,455,8/8/2016 17:52,Embarcadero at Sansome,60,8/8/2016 17:59,Beale at Market,56,590,Subscriber,94602,Weekday
1307470,1276,8/8/2016 17:52,Embarcadero at Sansome,60,8/8/2016 18:13,San Francisco Caltrain 2 (330 Townsend),69,392,Subscriber,95148,Weekday
1307471,332,8/8/2016 17:52,Embarcadero at Bryant,54,8/8/2016 17:58,Steuart at Market,74,584,Subscriber,94612,Weekday
1307473,365,8/8/2016 17:52,Powell Street BART,39,8/8/2016 17:59,Market at 10th,67,578,Subscriber,94102,Weekday
1307474,644,8/8/2016 17:53,Broadway St at Battery St,82,8/8/2016 18:03,2nd at Townsend,61,437,Subscriber,95111,Weekday
1307475,900,8/8/2016 17:53,Market at 4th,76,8/8/2016 18:08,Embarcadero at Sansome,60,282,Subscriber,94111,Weekday
1307477,690,8/8/2016 17:53,South Van Ness at Market,66,8/8/2016 18:05,San Francisco Caltrain 2 (330 Townsend),69,345,Subscriber,94010,Weekday
1307478,380,8/8/2016 17:53,Grant Avenue at Columbus Avenue,73,8/8/2016 18:00,Market at Sansome,77,310,Subscriber,94708,Weekday
1307479,404,8/8/2016 17:54,2nd at Townsend,61,8/8/2016 18:00,Temporary Transbay Terminal (Howard at Beale),55,372,Subscriber,94610,Weekday
1307481,388,8/8/2016 17:55,2nd at Folsom,62,8/8/2016 18:01,Commercial at Montgomery,45,362,Subscriber,94105,Weekday
1307482,680,8/8/2016 17:55,Powell Street BART,39,8/8/2016 18:07,San Francisco Caltrain (Townsend at 4th),70,522,Subscriber,94102,Weekday
1307483,652,8/8/2016 17:56,San Salvador at 1st,8,8/8/2016 18:07,San Jose Diridon Caltrain Station,2,82,Subscriber,94107,Weekday
1307484,235,8/8/2016 17:57,Clay at Battery,41,8/8/2016 18:01,Temporary Transbay Terminal (Howard at Beale),55,264,Subscriber,94610,Weekday
1307486,772,8/8/2016 17:59,Market at 10th,67,8/8/2016 18:12,San Francisco Caltrain 2 (330 Townsend),69,491,Subscriber,94404,Weekday
1307487,414,8/8/2016 17:59,5th at Howard,57,8/8/2016 18:06,San Francisco Caltrain 2 (330 Townsend),69,290,Subscriber,94401,Weekday
1307488,661,8/8/2016 18:00,2nd at Townsend,61,8/8/2016 18:11,Embarcadero at Sansome,60,266,Subscriber,94111,Weekday
1307489,607,8/8/2016 18:00,2nd at Townsend,61,8/8/2016 18:10,Harry Bridges Plaza (Ferry Building),50,560,Subscriber,94960,Weekday
1307490,478,8/8/2016 18:01,Embarcadero at Folsom,51,8/8/2016 18:09,Commercial at Montgomery,45,572,Subscriber,94133,Weekday
1307491,355,8/8/2016 18:02,Market at 10th,67,8/8/2016 18:07,Market at 4th,76,99,Subscriber,94107,Weekday
