trip_id,duration,start_date,start_station,start_terminal,end_date,end_station,end_terminal,bike#,subscriber_type,zip_code,day
971056,561,10/14/2015 18:00,Embarcadero at Folsom,51,10/14/2015 18:09,San Francisco Caltrain (Townsend at 4th),70,447,Subscriber,95070,Weekday
971057,1410,10/14/2015 18:00,Davis at Jackson,42,10/14/2015 18:24,San Francisco Caltrain 2 (330 Townsend),69,558,Subscriber,94111,Weekday
971059,605,10/14/2015 18:00,Commercial at Montgomery,45,10/14/2015 18:11,San Francisco Caltrain 2 (330 Townsend),69,630,Customer,940041,Weekday
971060,1720,10/14/2015 18:01,Townsend at 7th,65,10/14/2015 18:29,Embarcadero at Sansome,60,96,Customer,6012,Weekday
971061,1723,10/14/2015 18:01,Townsend at 7th,65,10/14/2015 18:29,Embarcadero at Sansome,60,583,Customer,6012,Weekday
971062,680,10/14/2015 18:01,San Francisco Caltrain (Townsend at 4th),70,10/14/2015 18:12,Powell Street BART,39,395,Customer,94109,Weekday
971065,598,10/14/2015 18:02,Davis at Jackson,42,10/14/2015 18:12,Market at 4th,76,557,Customer,94111,Weekday
971066,882,10/14/2015 18:02,Embarcadero at Sansome,60,10/14/2015 18:17,San Francisco Caltrain 2 (330 Townsend),69,384,Subscriber,94402,Weekday
971068,564,10/14/2015 18:02,Embarcadero at Bryant,54,10/14/2015 18:12,San Francisco Caltrain 2 (330 Townsend),69,342,Subscriber,94070,Weekday
971069,217,10/14/2015 18:03,2nd at Folsom,62,10/14/2015 18:06,Temporary Transbay Terminal (Howard at Beale),55,566,Subscriber,94710,Weekday
971070,620,10/14/2015 18:03,2nd at Townsend,61,10/14/2015 18:13,Beale at Market,56,214,Subscriber,94609,Weekday
971071,468,10/14/2015 18:03,2nd at South Park,64,10/14/2015 18:11,Steuart at Market,74,335,Subscriber,94904,Weekday
971072,699,10/14/2015 18:04,2nd at Townsend,61,10/14/2015 18:15,Davis at Jackson,42,477,Subscriber,94111,Weekday
971073,741,10/14/2015 18:04,Embarcadero at Folsom,51,10/14/2015 18:16,Civic Center BART (7th at Market),72,426,Subscriber,94080,Weekday
971074,620,10/14/2015 18:04,Mechanics Plaza (Market at Battery),75,10/14/2015 18:14,Embarcadero at Bryant,54,469,Subscriber,94107,Weekday
