trip_id,duration,start_date,start_station,start_terminal,end_date,end_station,end_terminal,bike#,subscriber_type,zip_code,day
1065668,5370,1/20/2016 12:00,Washington at Kearny,46,1/20/2016 13:30,Civic Center BART (7th at Market),72,206,Customer,55,Weekday
1065669,613,1/20/2016 12:00,Washington at Kearny,46,1/20/2016 12:11,Powell Street BART,39,398,Subscriber,94133,Weekday
1065670,1228,1/20/2016 12:06,Embarcadero at Sansome,60,1/20/2016 12:27,Market at 10th,67,291,Subscriber,94103,Weekday
1065671,293,1/20/2016 12:07,San Mateo County Center,23,1/20/2016 12:12,Redwood City Public Library,24,149,Subscriber,94061,Weekday
1065673,543,1/20/2016 12:09,Grant Avenue at Columbus Avenue,73,1/20/2016 12:18,Harry Bridges Plaza (Ferry Building),50,458,Subscriber,94133,Weekday
1065674,191,1/20/2016 12:10,Post at Kearny,47,1/20/2016 12:13,Commercial at Montgomery,45,86,Subscriber,94122,Weekday
1065676,333,1/20/2016 12:12,Embarcadero at Sansome,60,1/20/2016 12:18,Steuart at Market,74,436,Customer,nil,Weekday
1065677,534,1/20/2016 12:06,Powell at Post (Union Square),71,1/20/2016 12:15,Steuart at Market,74,100,Subscriber,95620,Weekday
1065678,334,1/20/2016 12:15,2nd at Townsend,61,1/20/2016 12:21,Embarcadero at Folsom,51,271,Subscriber,94609,Weekday
1065679,224,1/20/2016 12:17,Howard at 2nd,63,1/20/2016 12:20,2nd at South Park,64,374,Subscriber,94544,Weekday
1065680,770,1/20/2016 12:18,Harry Bridges Plaza (Ferry Building),50,1/20/2016 12:31,San Francisco Caltrain (Townsend at 4th),70,437,Subscriber,94107,Weekday
1065681,745,1/20/2016 12:19,Embarcadero at Sansome,60,1/20/2016 12:31,Market at 4th,76,477,Subscriber,94103,Weekday
1065682,339,1/20/2016 12:20,2nd at Townsend,61,1/20/2016 12:26,2nd at Folsom,62,464,Subscriber,94107,Weekday
1065683,353,1/20/2016 12:22,Clay at Battery,41,1/20/2016 12:28,Embarcadero at Sansome,60,388,Subscriber,94133,Weekday
1065684,259,1/20/2016 12:23,2nd at Townsend,61,1/20/2016 12:27,2nd at Folsom,62,368,Subscriber,94040,Weekday
1065685,625,1/20/2016 12:23,Market at 4th,76,1/20/2016 12:33,Embarcadero at Vallejo,48,423,Subscriber,94107,Weekday
1065686,458,1/20/2016 12:23,Embarcadero at Folsom,51,1/20/2016 12:30,Broadway St at Battery St,82,329,Subscriber,94133,Weekday
1065687,371,1/20/2016 12:24,Steuart at Market,74,1/20/2016 12:30,Market at 4th,76,575,Subscriber,94107,Weekday
1065688,900,1/20/2016 12:28,Beale at Market,56,1/20/2016 12:43,Commercial at Montgomery,45,209,Subscriber,94105,Weekday
1065689,165,1/20/2016 12:30,Embarcadero at Folsom,51,1/20/2016 12:33,Embarcadero at Bryant,54,137,Subscriber,94103,Weekday
1065690,2762,1/20/2016 12:30,Beale at Market,56,1/20/2016 13:16,Powell Street BART,39,415,Subscriber,94553,Weekday
1065691,737,1/20/2016 12:31,Beale at Market,56,1/20/2016 12:43,Golden Gate at Polk,59,554,Subscriber,94109,Weekday
1065692,263,1/20/2016 12:34,Spear at Folsom,49,1/20/2016 12:38,Beale at Market,56,389,Subscriber,94122,Weekday
1065693,220,1/20/2016 12:36,Post at Kearny,47,1/20/2016 12:39,Howard at 2nd,63,441,Subscriber,94404,Weekday
1065697,690,1/20/2016 12:39,Embarcadero at Folsom,51,1/20/2016 12:51,Civic Center BART (7th at Market),72,590,Subscriber,94602,Weekday
1065698,390,1/20/2016 12:41,Beale at Market,56,1/20/2016 12:47,Yerba Buena Center of the Arts (3rd @ Howard),68,389,Subscriber,94122,Weekday
1065701,606,1/20/2016 12:43,Embarcadero at Sansome,60,1/20/2016 12:53,Embarcadero at Bryant,54,528,Subscriber,94107,Weekday
1065702,336,1/20/2016 12:42,Embarcadero at Folsom,51,1/20/2016 12:48,Embarcadero at Vallejo,48,315,Subscriber,94602,Weekday
1065703,362,1/20/2016 12:45,Beale at Market,56,1/20/2016 12:51,Post at Kearny,47,372,Subscriber,94552,Weekday
1065705,234,1/20/2016 12:46,South Van Ness at Market,66,1/20/2016 12:50,Civic Center BART (7th at Market),72,445,Subscriber,94134,Weekday
1065706,1189,1/20/2016 12:48,Market at 10th,67,1/20/2016 13:08,San Francisco Caltrain 2 (330 Townsend),69,366,Subscriber,94015,Weekday
1065708,435,1/20/2016 12:48,Commercial at Montgomery,45,1/20/2016 12:55,2nd at Folsom,62,585,Subscriber,94403,Weekday
1065710,531,1/20/2016 12:48,2nd at South Park,64,1/20/2016 12:57,Powell Street BART,39,374,Subscriber,94107,Weekday
1065715,758,1/20/2016 12:51,San Francisco Caltrain (Townsend at 4th),70,1/20/2016 13:03,Harry Bridges Plaza (Ferry Building),50,437,Subscriber,94107,Weekday
1065716,740,1/20/2016 12:51,San Francisco Caltrain 2 (330 Townsend),69,1/20/2016 13:03,Steuart at Market,74,111,Subscriber,94610,Weekday
1065717,375,1/20/2016 12:52,San Jose Diridon Caltrain Station,2,1/20/2016 12:58,Paseo de San Antonio,7,178,Subscriber,95035,Weekday
1065718,926,1/20/2016 12:52,Golden Gate at Polk,59,1/20/2016 13:08,Mechanics Plaza (Market at Battery),75,160,Subscriber,94109,Weekday
1065720,465,1/20/2016 12:56,Market at 10th,67,1/20/2016 13:03,Powell at Post (Union Square),71,420,Subscriber,10708,Weekday
1065721,453,1/20/2016 12:57,Davis at Jackson,42,1/20/2016 13:05,Post at Kearny,47,546,Subscriber,94118,Weekday
